TF_id,num_TFHit_input,inputRatio,bgRatio,pvalue,odds_ratio,padj,qvalue,rank,symbol,fullname,Second
AT5G13330,50,50/920,1074/31393,9.621851957470231e-4,1.652762433661634,0.5676892654907436,3.887321720363125e-4,823,Rap2.6L,related to AP2 6l,NA
AT5G62430,41,41/920,835/31393,0.0010051362868683468,1.74346462212173,0.5920252729654563,4.0515669267051886e-4,824,CDF1,cycling DOF factor 1,NA
AT5G25830,81,81/920,1949/31393,0.0010052760043704604,1.478352465168964,0.5920252729654563,4.0515669267051886e-4,825,GATA12,GATA transcription factor 12,NA
AT2G01430,37,37/920,731/31393,0.0010202834293888488,1.797906783280173,0.5989063730512543,4.107073126777145e-4,826,ATHB-17,ARABIDOPSIS THALIANA HOMEOBOX-LEUCINE ZIPPER PROTEIN 17,"ATHB17--homeobox-leucine zipper protein 17,   HB17--homeobox-leucine zipper protein 17"
AT2G47890,20,20/920,313/31393,0.001022762797946191,2.288774533725447,0.599338999596468,4.1120753363616506e-4,827,NA,NA,NA
AT1G70920,24,24/920,407/31393,0.0010469607566380597,2.1043096880771888,0.6124720426332649,4.204280816209599e-4,828,ATHB18,homeobox-leucine zipper protein 18,HB18--homeobox-leucine zipper protein 18
AT3G26744,35,35/920,681/31393,0.0010628153668261677,1.8260553866298495,0.6206841742264819,4.2627998729758836e-4,829,ATICE1,A. THALIANA INDUCER OF CBP EXPRESSION 1,"ICE1--INDUCER OF CBF EXPRESSION 1,   SCRM--SCREAM"
AT1G14350,7,7/920,55/31393,0.0010820497964034242,4.859429896333064,0.6308350313031963,4.334717557881187e-4,830,AtMYB124,myb domain protein 124,"FLP--FOUR LIPS,   MYB124--NA"
AT4G37740,16,16/920,226/31393,0.0011013594698291967,2.5505417004159234,0.6409912114405925,4.40146663122846e-4,831.5,AtGRF2,growth-regulating factor 2,GRF2--growth-regulating factor 2
AT3G57670,16,16/920,226/31393,0.0011013594698291967,2.5505417004159234,0.6409912114405925,4.40146663122846e-4,831.5,NTT,NO TRANSMITTING TRACT,WIP2--WIP domain protein 2
AT5G38140,20,20/920,315/31393,0.0011047404245147243,2.27305300055433,0.6409912114405925,4.4096781650797815e-4,833,NF-YC12,"nuclear factor Y, subunit C12",NA
AT2G41690,52,52/920,1136/31393,0.0011115094618811933,1.624156566573494,0.643563978429211,4.4313776507853326e-4,834,AT-HSFB3,heat shock transcription factor B3,"HSFB3--HEAT SHOCK TRANSCRIPTION FACTOR  B3,   HSFB3--heat shock transcription factor B3"
AT1G51220,31,31/920,581/31393,0.0011154228820464628,1.8971290186732845,0.6447144258228555,4.441653991382621e-4,835,AtWIP5,NA,WIP5--WIP domain protein 5
AT4G14720,24,24/920,409/31393,0.0011188593853576683,2.0932464889012192,0.6455818653513746,4.4492196262952766e-4,836,PPD2,PEAPOD 2,TIFY4B--NA
AT5G43840,67,67/920,1555/31393,0.001119999045777187,1.5299723663900173,0.6455818653513746,4.4492196262952766e-4,837,AT-HSFA6A,heat shock transcription factor  A6A,HSFA6A--heat shock transcription factor  A6A
AT3G12480,18,18/920,272/31393,0.0012076861266208778,2.3740572112919733,0.6944195228070047,4.791833378298828e-4,838,NF-YC11,"nuclear factor Y, subunit C11",NA
AT3G27920,53,53/920,1169/31393,0.0012329297516576008,1.6080248807248385,0.7077016774514628,4.886163795305748e-4,839,ATGL1,NA,"ATMYB0--myb domain protein 0,   GL1--GLABRA 1,   MYB0--myb domain protein 0"
AT1G07640,29,29/920,535/31393,0.00125195139235827,1.9275414816183913,0.7173681478212888,4.949748370500889e-4,840.5,OBP2,NA,URP3--UAS-TAGGED ROOT PATTERNING3
AT1G56010,29,29/920,535/31393,0.00125195139235827,1.9275414816183913,0.7173681478212888,4.949748370500889e-4,840.5,anac021,Arabidopsis NAC domain containing protein 21,"ANAC022--Arabidopsis NAC domain containing protein 22,   NAC1--NAC domain containing protein 1"
AT5G47670,12,12/920,146/31393,0.0012738636612445679,2.991997636721935,0.7273761505706482,5.026635036079217e-4,842,L1L,LEC1-LIKE,"NF-YB6--nuclear factor Y, subunit B6"
AT3G28920,27,27/920,486/31393,0.001274422055763844,1.9770199123415724,0.7273761505706482,5.026635036079217e-4,843,AtHB34,homeobox protein 34,"HB34--homeobox protein 34,   ZHD9--ZINC FINGER HOMEODOMAIN 9"
AT2G22630,52,52/920,1148/31393,0.0013923045991199542,1.6057168724528694,0.7922213168992539,5.485086246532994e-4,844,AGL17,AGAMOUS-like 17,NA
AT2G23290,42,42/920,877/31393,0.0014108938746511543,1.6978782982264866,0.8013877208018556,5.551742169485312e-4,845,AtMYB70,myb domain protein 70,MYB70--myb domain protein 70
AT1G47655,40,40/920,824/31393,0.0014190330447220343,1.7212589909120641,0.80459173635739345,5.577168881442982e-4,846,NA,NA,NA
AT1G28520,15,15/920,210/31393,0.0014222185703093922,2.5734419344642534,0.804975710795116,5.583089428900506e-4,847,ATVOZ1,VASCULAR PLANT ONE ZINC FINGER PROTEIN,VOZ1--vascular plant one zinc finger protein
AT3G60030,34,34/920,669/31393,0.0014965374035111445,1.8030791422707757,0.8455436329837966,5.867909040889806e-4,848,SPL12,squamosa promoter-binding protein-like 12,NA
AT3G61150,45,45/920,962/31393,0.001541776616477965,1.6575624221173564,0.8695620116935723,6.038171083379545e-4,849,HD-GL2-1,HOMEODOMAIN-GLABRA2 1,HDG1--homeodomain GLABROUS 1
AT2G36010,87,87/920,2155/31393,0.001548270077724269,1.4345299637081559,0.8716760537587636,6.056468245215523e-4,850,ATE2FA,NA,E2F3--E2F transcription factor 3
AT2G42300,31,31/920,594/31393,0.0015767775930838283,1.8525590206429503,0.8861490073131115,6.160735014105438e-4,851,NA,NA,NA
AT2G23740,11,11/920,130/31393,0.0015841054709864692,3.0864945780324877,0.8886831692234092,6.182101750035223e-4,852,SUVR5,SU(VAR)3-9-RELATED protein 5,NA
AT1G77850,26,26/920,469/31393,0.0015986688160744887,1.9714020298848243,0.8952545370017136,6.23162229009106e-4,853,ARF17,auxin response factor 17,NA
AT3G04670,42,42/920,883/31393,0.0016018823354476957,1.6854235030045055,0.8954522255152618,6.23683696178406e-4,854,ATWRKY39,WRKY DNA-BINDING PROTEIN 39,WRKY39--WRKY DNA-binding protein 39
AT3G53600,32,32/920,621/31393,0.0016349742242759,1.8284037886835385,0.9123156171459521,6.358233094406277e-4,855,ZAT18,NA,NA
AT1G14440,35,35/920,700/31393,0.001688490518324097,1.772659019955713,0.940489218706522,6.558681043723857e-4,856,AtHB31,homeobox protein 31,"FTM2--FLORAL TRANSITION AT THE MERISTEM2,   HB31--homeobox protein 31,   ZHD4--ZINC FINGER HOMEODOMAIN 4"
AT4G12670,69,69/920,1639/31393,0.0017068557377053586,1.4926287135733929,0.9490117901641794,6.622281596114722e-4,857,NA,NA,NA
AT1G01380,16,16/920,236/31393,0.0017234492635461655,2.4337095388081393,0.9565143412681218,6.678868066772727e-4,858,ETC1,ENHANCER OF TRY AND CPC 1,NA
AT1G19790,69,69/920,1640/31393,0.0017328318881033302,1.4916270559847877,0.9599888660092449,6.707410975487279e-4,859,SRS7,SHI-related sequence 7,NA
AT4G21030,119,119/920,3122/31393,0.0017549680968055215,1.3589756222733813,0.9704973575334533,6.785196420788789e-4,860,ATDOF4.2,NA,ATDOF4;2--NA
AT4G09960,45,45/920,969/31393,0.0017729521475818707,1.6446149774961627,0.9786695854651927,6.846766423588525e-4,861,AGL11,AGAMOUS-like 11,STK--SEEDSTICK
AT1G22985,44,44/920,942/31393,0.001777786552220321,1.6541925319972668,0.9795603902733969,6.857471329620148e-4,862,CRF7,cytokinin response factor 7,NA
AT4G17980,47,47/920,1026/31393,0.0018589394352415117,1.6218969727183512,1,7.162194231955997e-4,863,anac071,NAC domain containing protein 71,NAC071--NAC domain containing protein 71
AT5G18680,16,16/920,238/31393,0.00187792428658208,2.4116441381654936,1,7.22696557046923e-4,864,AtTLP11,tubby like protein 11,TLP11--tubby like protein 11
AT5G67450,23,23/920,403/31393,0.00200494228638078,2.0305028704853787,1,7.706859077706466e-4,865,AZF1,zinc-finger protein 1,ZF1--zinc-finger protein 1
AT3G54430,9,9/920,96/31393,0.002044999641359062,3.450203158964754,1,7.851759592977922e-4,866,SRS6,SHI-related sequence 6,NA
AT2G37060,43,43/920,923/31393,0.0020912569840526355,1.6487856013973545,1,8.020103197203014e-4,867,NF-YB8,"nuclear factor Y, subunit B8",NA
AT3G24120,27,27/920,505/31393,0.002193045361214997,1.897264532204523,1,8.400778601428414e-4,868,PHL2,PHR1-like 2,NA
AT5G47390,49,49/920,1090/31393,0.002196740629810806,1.590505295904978,1,8.405250395996465e-4,869,KUA1,KUODA1 (Chinese for enlarge or expand),MYBH--MYB hypocotyl elongation-related
AT3G25710,14,14/920,198/31393,0.0022179381804900873,2.543664056216473,1,8.47660281624085e-4,870,ATAIG1,NA,"BHLH32--basic helix-loop-helix 32,   TMO5--TARGET OF MONOPTEROS 5"
AT5G26930,26,26/920,481/31393,0.0022604142709296807,1.9186593556535572,1,8.629021183514567e-4,871,GATA23,GATA transcription factor 23,NA
AT3G61890,40,40/920,846/31393,0.002271285682241685,1.67303523008914,1,8.660579006254132e-4,872,ATHB-12,homeobox 12,"ATHB12--ARABIDOPSIS THALIANA HOMEOBOX 12,   HB-12--homeobox 12,   HB12--homeobox 12"
AT5G61890,45,45/920,984/31393,0.002372456087899011,1.6175202052658446,1,9.035986818172063e-4,873,ERF114,NA,NA
AT1G32770,42,42/920,903/31393,0.002411101993826801,1.6451606037595712,1,9.167295581237418e-4,874,ANAC012,NAC domain containing protein 12,"AtSND1--NA,   NAC012--NAC domain containing protein 12,   NST3--NAC SECONDARY WALL THICKENING PROMOTING 3,   SND1--SECONDARY WALL-ASSOCIATED NAC DOMAIN 1"
AT5G64810,16,16/920,244/31393,0.002412446205588794,2.347744118612271,1,9.167295581237418e-4,875,ATWRKY51,ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 51,WRKY51--WRKY DNA-binding protein 51
AT5G56780,16,16/920,245/31393,0.0025127717997172365,2.337417371641638,1,9.537632687282889e-4,876,ATET2,ARABIDOPSIS EFFECTOR OF TRANSCRIPTION2,ET2--effector of transcription2
AT5G61620,50,50/920,1126/31393,0.002546473215777519,1.5701070179067358,1,9.654530721163341e-4,877,NA,NA,NA
AT3G11580,8,8/920,81/31393,0.002575014804035781,3.6524119201467165,1,9.75162212234507e-4,878,NGAL2,NGATHA-like protein2,SOD7--suppressor of da1-1
AT1G74080,30,30/920,588/31393,0.0025997437088018777,1.8070016545076921,1,9.834070343306305e-4,879,ATMYB122,MYB DOMAIN PROTEIN 122,MYB122--myb domain protein 122
AT4G29100,19,19/920,316/31393,0.002682120200480296,2.1424089122953194,1,0.0010134147348405665,880,bhlh68,NA,NA
AT1G54060,17,17/920,270/31393,0.002742525527257565,2.248728154721948,1,0.0010350621314564588,881,ASIL1,6B-interacting protein 1-like 1,NA
AT4G00870,55,55/920,1274/31393,0.0029011183898223357,1.5258614142731461,1,0.0010936755834647692,882,bHLH014,NA,bHLH14--NA
AT2G47460,18,18/920,295/31393,0.0029304393817389117,2.175315912664257,1,0.0011034780231349809,883,ATMYB12,MYB DOMAIN PROTEIN 12,"MYB12--myb domain protein 12,   PFG1--PRODUCTION OF FLAVONOL GLYCOSIDES 1"
AT5G06100,29,29/920,569/31393,0.003079841998469435,1.8040594391977116,1,0.0011584247335872026,884,ATMYB33,NA,MYB33--myb domain protein 33
AT4G37790,27,27/920,518/31393,0.003107170086945988,1.8462806920190025,1,0.0011673831117621932,885,ABIG1,ABA INSENSITIVE GROWTH 1,HAT22--NA
AT1G14687,26,26/920,493/31393,0.003143023622547697,1.8686475124363606,1,0.0011795207161366921,886,AtHB32,homeobox protein 32,"HB32--homeobox protein 32,   ZHD14--ZINC FINGER HOMEODOMAIN 14"
AT2G36610,11,11/920,142/31393,0.003173186127194967,2.8026894134152722,1,0.00118949761814242,887,ATHB22,ARABIDOPSIS THALIANA HOMEOBOX PROTEIN 22,HB22--homeobox protein 22
AT3G46640,17,17/920,274/31393,0.0031871782653032595,2.2133830642606607,1,0.0011933972671321327,888,LUX,LUX ARRHYTHMO,PCL1--PHYTOCLOCK 1
AT5G57660,36,36/920,755/31393,0.0032025870289743795,1.6852172565150587,1,0.001197817983277819,889,ATCOL5,NA,"BBX6--B-box domain protein 6,   COL5--CONSTANS-like 5"
AT4G11400,33,33/920,676/31393,0.003261650329718338,1.7259249661092657,1,0.0012185379040801656,890,NA,NA,NA
AT3G54810,27,27/920,520/31393,0.003273098136453215,1.8386783010060337,1,0.001221442346095055,891,BME3,BLUE MICROPYLAR END 3,"BME3-ZF--BLUE MICROPYLAR END 3-ZINC FINGER,   GATA8--GATA TRANSCRIPTION FACTOR 8"
AT1G74370,89,89/920,2278/31393,0.003458305663572689,1.3838102846803493,1,0.0012891105752667255,892,NA,NA,NA
AT1G30970,9,9/920,104/31393,0.0035268932908341685,3.1588228122687627,1,0.0013132049487148498,893,SUF4,suppressor of FRIGIDA4,NA
AT2G17040,40,40/920,870/31393,0.0036758845774590918,1.623341740672263,1,0.0013671494653301431,894,anac036,NAC domain containing protein 36,NAC036--NAC domain containing protein 36
AT3G02310,43,43/920,953/31393,0.0037208911522901727,1.5928103637870297,1,0.0013823422437279132,895,AGL4,AGAMOUS-like 4,SEP2--SEPALLATA 2
AT5G54470,9,9/920,105/31393,0.003759662038058345,3.1258263693779744,1,0.0013951870844357138,896,BBX29,B-box domain protein 29,NA
AT4G17695,26,26/920,500/31393,0.003781372991280462,1.840655291416645,1,0.0014016795090309405,897,KAN3,KANADI 3,NA
AT1G12980,41,41/920,899/31393,0.0037927089680654838,1.6099330321654328,1,0.0014043159597792575,898,DRN,DORNROSCHEN,ESR1--ENHANCER OF SHOOT REGENERATION 1
AT1G22590,30,30/920,609/31393,0.004298107963437994,1.7403075051810637,1,0.0015896784180680012,899,AGL87,AGAMOUS-like 87,NA
AT4G18770,68,68/920,1675/31393,0.004331152839963719,1.4336078033290471,1,0.00159904585194441,900,AtMYB98,myb domain protein 98,MYB98--myb domain protein 98
AT4G29000,22,22/920,404/31393,0.0043330535717350785,1.92979052710898,1,0.00159904585194441,901,NA,NA,NA
AT5G67000,32,32/920,663/31393,0.004404626347711285,1.7042166905870424,1,0.0016236566082195147,902,NA,NA,NA
AT2G21230,37,37/920,798/31393,0.004450372209031161,1.6359760163712422,1,0.0016387029451858921,903,bZIP30,basic leucine-zipper 30,DKM--DRINK ME
AT2G34880,22,22/920,405/31393,0.004459344460394736,1.924690262530185,1,0.0016401903020810283,904,JMJ15,Jumonji domain-containing protein 15,"MEE27--maternal effect embryo arrest 27,   PKDM7C--NA"
AT2G18380,38,38/920,827/31393,0.004606080483530353,1.6208726878719177,1,0.0016922892384241353,905,GATA20,GATA transcription factor 20,HANL1--hanaba taranu like 1
AT3G18550,18,18/920,309/31393,0.0047473256852798035,2.069670276891508,1,0.001742258046750038,906,AtBRC1,NA,"ATTCP18--NA,   BRC1--BRANCHED 1,   TCP18--NA"
AT1G56650,24,24/920,458/31393,0.004790014423624238,1.8539725435795757,1,0.0017559865444928984,907,ATMYB75,MYB DOMAIN PROTEIN 75,"AtPAP1--Arabidopsis thaliana production of anthocyanin pigment 1,   MYB75--MYELOBLASTOSIS PROTEIN 75,   PAP1--production of anthocyanin pigment 1,   SIAA1--SUC-INDUCED ANTHOCYANIN ACCUMULATION 1"
AT2G18120,5,5/920,38/31393,0.00481403351280836,5.040749371268673,1,0.001762848175119801,908,SRS4,SHI-related sequence 4,NA
AT5G11190,33,33/920,694/31393,0.004831925989086803,1.6779115086787466,1,0.0017674536758760858,909,SHN2,shine2,NA
AT1G68480,19,19/920,335/31393,0.005030176044804579,2.0124099264976056,1,0.0018379489394478269,910,JAG,JAGGED,NA
AT5G60910,43,43/920,970/31393,0.005057726847941475,1.5626987496384932,1,0.001845987021888628,911,AGL8,AGAMOUS-like 8,FUL--FRUITFULL
AT1G22190,61,61/920,1483/31393,0.0050994708935797025,1.450733598744226,1,0.0018591820966175996,912,RAP2.4,related to AP2 4,WIND2--NA
AT5G61430,30,30/920,617/31393,0.005154846431849433,1.7161300212692443,1,0.001876382226747454,913,ANAC100,NAC domain containing protein 100,"ATNAC5--NA,   NAC100--NAC domain containing protein 100"
AT2G45480,45,45/920,1027/31393,0.005157934902999017,1.544434639737082,1,0.001876382226747454,914,AtGRF9,growth-regulating factor 9,GRF9--growth-regulating factor 9
AT3G09230,37,37/920,807/31393,0.005308942793952307,1.6163632728745154,1,0.0019292059879662754,915,AtMYB1,myb domain protein 1,"MYB1--myb domain protein 1,   SRM1--Salt-Related MYB1"
AT5G43290,20,20/920,362/31393,0.005420374070308257,1.9577776509300737,1,0.001967548448010366,916,ATWRKY49,ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 49,WRKY49--WRKY DNA-binding protein 49
AT3G46090,20,20/920,363/31393,0.00558370292905063,1.9520066462936876,1,0.0020246251078618696,917,ZAT7,NA,NA
AT1G02250,50,50/920,1174/31393,0.005671634549269991,1.5006021338884765,1,0.0020542685050460477,918,anac005,NAC domain containing protein 5,NAC005--NAC domain containing protein 5
AT1G76580,14,14/920,221/31393,0.005898590690948333,2.2593901989535765,1,0.0021341473392168884,919,NA,NA,NA
AT1G68800,18,18/920,316/31393,0.005954844690351499,2.0206143086884647,1,0.0021502003706873963,920,BRC2,BRANCHED 2,TCP12--TCP domain protein 12
AT1G26870,37,37/920,813/31393,0.005955893357603284,1.6035407510493305,1,0.0021502003706873963,921,ANAC009,Arabidopsis NAC domain containing protein 9,FEZ--FEZ
AT5G07210,15,15/920,245/31393,0.006084189435369852,2.179348729706591,1,0.002194135561020039,922,ARR21,response regulator 21,RR21--response regulator 21
AT4G21080,53,53/920,1265/31393,0.006149919939255889,1.4758145464831207,1,0.0022146701681294415,923,AtDOF4.5,NA,DOF4.5--DNA-binding with One Finger 4.5
AT2G40350,23,23/920,442/31393,0.006154451835643921,1.839215699013186,1,0.0022146701681294415,924,NA,NA,NA
AT3G57390,8,8/920,94/31393,0.006405436654468277,3.0992164354074982,1,0.002302494797416975,925,AGL18,AGAMOUS-like 18,NA
AT1G29160,19,19/920,343/31393,0.006429373800263403,1.9622074036350365,1,0.002308603443399116,926,COG1,Cogwheel1,NA
AT2G37630,18,18/920,320/31393,0.006750264146865975,1.9935894412980388,1,0.0024212112500894673,927,AS1,ASYMMETRIC LEAVES 1,"ATMYB91--MYB DOMAIN PROTEIN 91,   ATPHAN--ARABIDOPSIS PHANTASTICA-LIKE 1,   MYB91--MYB DOMAIN PROTEIN 91"
AT5G60200,16,16/920,272/31393,0.006843028867691579,2.0890451609998477,1,0.0024518395458054416,928,DOF5.3,DNA binding with one finger 5.3,TMO6--TARGET OF MONOPTEROS 6
AT2G28200,14,14/920,225/31393,0.0068732321240609386,2.2161909653236522,1,0.0024573137544112614,929,NA,NA,NA
AT4G02640,10,10/920,136/31393,0.006879562278257473,2.6465558212400095,1,0.0024573137544112614,930,ATBZIP10,Arabidopsis thaliana basic leucine zipper 10,BZO2H1--NA
AT5G15840,7,7/920,76/31393,0.006880478512351532,3.378120036934092,1,0.0024573137544112614,931,BBX1,B-box domain protein 1,"CO--CONSTANS,   FG--NA"
AT1G75250,9,9/920,116/31393,0.007194029515851069,2.8035035432338544,1,0.0025665395000219744,932,ATRL6,RAD-like 6,"RL6--RAD-like 6,   RSM3--RADIALIS-LIKE SANT/MYB 3"
AT1G62975,4,4/920,27/31393,0.00751668862400765,5.781246142038841,1,0.0026787770283842913,933,NA,NA,NA
AT5G51860,17,17/920,300/31393,0.007757073942830703,2.0082811067040325,1,0.002761485102774313,934,AGL72,AGAMOUS-like 72,NA
AT5G24590,19,19/920,351/31393,0.008130751951352619,1.9144355309336376,1,0.0028914171377804766,935,ANAC091,Arabidopsis NAC domain containing protein 91,"ANAC91--NA,   TIP--TCV-interacting protein"
AT1G17310,23,23/920,454/31393,0.008361091394312908,1.7871913011944933,1,0.0029701526587703436,936,AGL100,agamous-like 100,NA
AT2G18060,43,43/920,1000/31393,0.008415211934400648,1.5121699943637004,1,0.0029861877995605284,937,ANAC037,Arabidopsis NAC domain containing protein 37,VND1--vascular related NAC-domain protein 1
AT3G61970,26,26/920,533/31393,0.008445736645450086,1.7188811391069667,1,0.0029938245571558136,938,NGA2,NGATHA2,NA
AT2G16400,6,6/920,61/31393,0.008804557807377341,3.6300709699045024,1,0.0031176948572449047,939,BLH7,BEL1-like homeodomain 7,NA
AT2G03060,11,11/920,163/31393,0.00882041952143066,2.413810147423768,1,0.003119988820080526,940,AGL30,AGAMOUS-like 30,NA
AT2G16770,9,9/920,120/31393,0.008908371422939472,2.7020191621168217,1,0.003147750795034404,941,AtbZIP23,NA,bZIP23--NA
AT1G61660,33,33/920,725/31393,0.009021350885782382,1.6010740856428578,1,0.0031842878657352886,942,AtbHLH112,NA,NA
AT1G01060,21,21/920,406/31393,0.009153650880622768,1.8253998621596603,1,0.0032275598280032554,943,LHY,LATE ELONGATED HYPOCOTYL,LHY1--LATE ELONGATED HYPOCOTYL 1
AT3G19580,14,14/920,233/31393,0.009205951011407554,2.134574696251932,1,0.003242562194166326,944,AZF2,zinc-finger protein 2,ZF2--zinc-finger protein 2
AT2G46770,86,86/920,2276/31393,0.009355414121106988,1.3317036848635766,1,0.0032917197833524587,945,ANAC043,Arabidopsis NAC domain containing protein 43,NST1--NAC  SECONDARY WALL THICKENING PROMOTING FACTOR1
AT1G05710,9,9/920,121/31393,0.009381585917005277,2.677815743991914,1,0.0032974390247402265,946,NA,NA,NA
AT1G78080,45,45/920,1064/31393,0.009431400299642468,1.48649115758318,1,0.0033114473068966426,947,AtWIND1,NA,"RAP2.4--related to AP2 4,   WIND1--wound induced dedifferentiation 1"
AT3G25890,6,6/920,62/31393,0.009512373154765682,3.5653257820517634,1,0.0033363545083961907,948,CRF11,cytokinin response factor 11,NA
AT5G35550,36,36/920,814/31393,0.010077650224649862,1.554321740020472,1,0.0035308943094795354,949,ATMYB123,MYB DOMAIN PROTEIN 123,"ATTT2--NA,   MYB123--MYB DOMAIN PROTEIN 123,   TT2--TRANSPARENT TESTA 2"
AT2G31730,8,8/920,102/31393,0.010308716099831331,2.834739774615661,1,0.003608050634940966,950,NA,NA,NA
AT5G63790,26,26/920,543/31393,0.010553658128168546,1.6850706435651273,1,0.0036894209001765575,951,ANAC102,NAC domain containing protein 102,NAC102--NAC domain containing protein 102
AT4G37730,12,12/920,190/31393,0.010563394577347618,2.2493065470956757,1,0.0036894209001765575,952,AtbZIP7,basic leucine-zipper 7,bZIP7--basic leucine-zipper 7
AT2G22430,32,32/920,706/31393,0.010601292507334572,1.5931861463852433,1,0.0036987720447940655,953,ATHB6,homeobox protein 6,HB6--homeobox protein 6
AT3G61950,41,41/920,960/31393,0.011021997598273684,1.4999715287469757,1,0.00384152432015304,954,MYC67,MYC-type transcription factor 67,NA
