gene_id,withPeakN,sumRP,RP_rank,log2FoldChange,padj,diff_rank,rankProduct,rankOf_rankProduct,gene_category,symbol,fullname,Second
AT3G25800,2,0.040297821949146134,6685,-1.2738278713418357e-4,0.9999650917215911,5030.5,33628892.5,5942,static,PDF1,NA,"PP2AA2--protein phosphatase 2A  subunit A2,   PR 65--NA"
AT5G12180,1,0.04027811885376018,6686,0.0010820985245864464,0.9999650917215911,5030.5,33633923,5943,static,CPK17,calcium-dependent protein kinase 17,NA
AT2G45610,1,0.04027595119357769,6687,-4.579476299027429e-4,0.9999650917215911,5030.5,33638953.5,5944,static,NA,NA,NA
AT1G69572,2,0.41819444233689373,2889,0,NA,11644,33639516,5945,static,FLORE,NA,NA
AT1G67460,2,0.040245125987365654,6689,0.0022823294125962176,0.9999650917215911,5030.5,33649014.5,5946,static,NA,NA,NA
AT1G02210,1,0.41806701975165805,2890,0,NA,11644,33651160,5947,static,NA,NA,NA
AT1G72030,1,0.04022812611583366,6690,0.0013282901809836098,0.9999650917215911,5030.5,33654045,5948,static,NA,NA,NA
AT3G49590,1,0.04019933856149743,6691,-0.001332331850269344,0.9999650917215911,5030.5,33659075.5,5949,static,ATG13,autophagy-related 13,NA
AT5G22730,1,0.04019817042175615,6692,-3.954729051257715e-4,0.9999650917215911,5030.5,33664106,5950,static,NA,NA,NA
AT3G54060,1,0.040144476286011595,6693,-8.852160075026778e-4,0.9999650917215911,5030.5,33669136.5,5951,static,NA,NA,NA
AT3G27160,2,0.04013966848388175,6694,-1.3554003931214692e-5,0.9999650917215911,5030.5,33674167,5952,static,GHS1,GLUCOSE HYPERSENSITIVE 1,NA
AT3G13525,2,0.4164195942581643,2892,0.013280711948892496,NA,11644,33674448,5953,static,NA,NA,NA
AT2G24110,1,0.040123669553082254,6695,-0.007334498700092323,0.9999650917215911,5030.5,33679197.5,5954,static,NA,NA,NA
AT5G64100,3,0.040102179816878684,6696,0.014907450893282048,0.9999650917215911,5030.5,33684228,5955,static,NA,NA,NA
AT4G38640,3,0.04001933038249138,6697,-0.0014897668555118393,0.9999650917215911,5030.5,33689258.5,5956,static,NA,NA,NA
AT5G62470,2,0.0400097070470865,6698,-6.359352871965649e-4,0.9999650917215911,5030.5,33694289,5957,static,ATMYB96,MYB DOMAIN PROTEIN 96,"MYB96--myb domain protein 96,   MYBCOV1--NA"
AT4G03115,2,0.04000766061462103,6699,-2.1729127795643905e-4,0.9999650917215911,5030.5,33699319.5,5958,static,NA,NA,NA
AT2G16405,1,0.03996912710544003,6700,-4.6526420660723263e-4,0.9999650917215911,5030.5,33704350,5959,static,NA,NA,NA
AT2G44640,3,0.03990599576760713,6704,-1.3647666275454855e-4,0.9999650917215911,5030.5,33724472,5960,static,NA,NA,NA
AT4G19420,2,0.03989157292942612,6706,-4.3581843030625594e-4,0.9999650917215911,5030.5,33734533,5961,static,PAE8,pectin acetylesterase 8,NA
AT4G07040,1,0.4149145186277405,2898,0,NA,11644,33744312,5962,static,NA,NA,NA
AT4G36710,1,0.039827357075530936,6709,4.7765766830066246e-4,0.9999650917215911,5030.5,33749624.5,5963,static,AtHAM4,Arabidopsis thaliana HAIRY MERISTEM 4,"HAM4--NA,   SCL15--Scarecrow-like 15"
AT2G46500,1,0.03982667839636727,6710,7.209082263043693e-4,0.9999650917215911,5030.5,33754655,5964,static,ATPI4K GAMMA 4,phosphoinositide 4-kinase gamma 4,"PI4K GAMMA 4--phosphoinositide 4-kinase gamma 4,   UBDK GAMMA 4--UBIQUITIN-LIKE DOMAIN KINASE GAMMA 4"
AT3G23610,1,0.03979285539678416,6712,-7.165851516401482e-4,0.9999650917215911,5030.5,33764716,5965,static,DSPTP1,dual specificity protein phosphatase 1,NA
AT4G12710,1,0.039779735388702095,6713,-0.0010956799285317443,0.9999650917215911,5030.5,33769746.5,5966,static,NA,NA,NA
AT5G58680,5,0.039765888818739735,6715,0.0029104054990527336,0.9999650917215911,5030.5,33779807.5,5967,static,NA,NA,NA
AT2G33680,1,0.03976487212016402,6716,-9.529856204238302e-4,0.9999650917215911,5030.5,33784838,5968,static,NA,NA,NA
AT1G07897,1,0.03974876787869627,6717,0.0036037217656514327,0.9999650917215911,5030.5,33789868.5,5969,static,NA,NA,NA
AT4G27760,3,0.03974804940980048,6718,-4.2258284542465017e-4,0.9999650917215911,5030.5,33794899,5970,static,FEY,FOREVER YOUNG,FEY3--NA
AT2G44450,1,0.03967049478167126,6720,-0.0010815268834117187,0.9999650917215911,5030.5,33804960,5971,static,BGLU15,beta glucosidase 15,NA
AT5G02965,1,0.41359763863884447,2904,-0.012099759887763652,NA,11644,33814176,5972,static,NA,NA,NA
AT3G20200,1,0.039658450382581374,6722,6.459375557185816e-4,0.9999650917215911,5030.5,33815021,5973,static,NA,NA,NA
AT5G25170,1,0.03962197589019898,6723,-0.0012192103452657614,0.9999650917215911,5030.5,33820051.5,5974,static,NA,NA,NA
AT5G09420,5,0.03962032327682392,6724,5.476773160580753e-4,0.9999650917215911,5030.5,33825082,5975,static,AtmtOM64,NA,"ATTOC64-V--translocon at the outer membrane of chloroplasts 64-V,   MTOM64--ARABIDOPSIS THALIANA TRANSLOCON AT THE OUTER MEMBRANE OF CHLOROPLASTS 64-V,   OM64--outer membrane 64,   TOC64-V--translocon at the outer membrane of chloroplasts 64-V"
AT3G16760,1,0.03961764763848862,6725,-0.0013891480943894095,0.9999650917215911,5030.5,33830112.5,5976,static,NA,NA,NA
AT3G59210,1,0.03961200328550507,6726,-0.0012258863813704713,0.9999650917215911,5030.5,33835143,5977,static,NA,NA,NA
AT2G22650,1,0.03958168183431706,6727,2.8750089406220567e-4,0.9999650917215911,5030.5,33840173.5,5978,static,NA,NA,NA
AT1G30630,4,0.03956731337813773,6728,2.6226838114657336e-4,0.9999650917215911,5030.5,33845204,5979,static,NA,NA,NA
AT3G60180,1,0.039444181517526614,6730,3.853424736725583e-4,0.9999650917215911,5030.5,33855265,5980,static,NA,NA,NA
AT5G67520,2,0.039439245511132044,6731,-0.00664134923218753,0.9999650917215911,5030.5,33860295.5,5981,static,APK4,adenosine-5'-phosphosulfate (APS) kinase 4,NA
AT2G24000,1,0.03943801072992849,6732,0.023027042645996174,0.9999650917215911,5030.5,33865326,5982,static,scpl22,serine carboxypeptidase-like 22,NA
AT1G07917,1,0.41289799613761613,2909,0.010971713077241404,NA,11644,33872396,5983,static,NA,NA,NA
AT1G76170,2,0.03921320364947244,6735,-1.6037330974988704e-4,0.9999650917215911,5030.5,33880417.5,5984,static,NA,NA,NA
AT5G55540,1,0.03914336960617844,6737,-2.6661318789347375e-4,0.9999650917215911,5030.5,33890478.5,5985,static,LOP1,LOPPED 1,TRN1--TORNADO 1
AT2G41550,2,0.039104751635123405,6739,-0.005400001657159014,0.9999650917215911,5030.5,33900539.5,5986,static,NA,NA,NA
AT5G64590,4,0.03909168823443783,6740,0.0012197716737052057,0.9999650917215911,5030.5,33905570,5987,static,NA,NA,NA
AT1G08643,1,0.03907975790926599,6741,0.03438275702459959,0.9999650917215911,5030.5,33910600.5,5988,static,NA,NA,NA
AT1G07517,2,0.03904625120410843,6743,0.007517006046226655,0.9999650917215911,5030.5,33920661.5,5989,static,NA,NA,NA
AT3G26450,1,0.41198462911506467,2914,0,NA,11644,33930616,5990,static,NA,NA,NA
AT4G22680,1,0.038944995344065196,6747,0.04783565321116193,0.9999650917215911,5030.5,33940783.5,5991,static,AtMYB85,myb domain protein 85,MYB85--myb domain protein 85
AT1G15020,1,0.038909693228688466,6749,-3.191002227875544e-5,0.9999650917215911,5030.5,33950844.5,5992,static,ATQSOX1,quiescin-sulfhydryl oxidase 1,"QSO2--NA,   QSOX1--quiescin-sulfhydryl oxidase 1"
AT3G16260,1,0.03886648606482574,6750,-6.9478038389938e-4,0.9999650917215911,5030.5,33955875,5993,static,TRZ4,tRNAse Z4,NA
AT2G41970,1,0.03880043829930456,6751,-0.001410666948916096,0.9999650917215911,5030.5,33960905.5,5994,static,MRI,MARIS,NA
AT1G30750,2,0.0387886213019438,6754,0.0022137216512780806,0.9999650917215911,5030.5,33975997,5995,static,NA,NA,NA
AT4G17085,1,0.038599687365192085,6756,-7.203371634447776e-4,0.9999650917215911,5030.5,33986058,5996,static,NA,NA,NA
AT1G69910,1,0.038568381023984015,6758,-0.0017667834945220657,0.9999650917215911,5030.5,33996119,5997,static,NA,NA,NA
AT1G14510,2,0.0384662426540723,6761,0.0013331572203134593,0.9999650917215911,5030.5,34011210.5,5998,static,AL7,alfin-like 7,AtAL7--NA
AT1G15085,1,0.038435297599152415,6762,-0.010225452579781684,0.9999650917215911,5030.5,34016241,5999,static,NA,NA,NA
AT5G05680,4,0.0384210833759663,6763,-3.4353394760481274e-4,0.9999650917215911,5030.5,34021271.5,6000,static,EMB2789,EMBRYO DEFECTIVE 2789,"MOS7--MODIFIER OF SNC1,7"
AT3G52075,1,0.4106402113386373,2922,0,NA,11644,34023768,6001,static,NA,NA,NA
AT1G09163,1,0.038409311615655715,6764,0.029047492229318593,0.9999650917215911,5030.5,34026302,6002,static,NA,NA,NA
AT2G38195,2,0.038400541203349445,6765,-4.077703561851675e-4,0.9999650917215911,5030.5,34031332.5,6003,static,APD4,ABERRANT POLLEN DEVELOPMENT 4,NA
AT1G07885,1,0.0383394442092561,6766,0.004075015164344734,0.9999650917215911,5030.5,34036363,6004,static,NA,NA,NA
AT5G40480,3,0.03831926404708153,6767,-8.606182058963589e-4,0.9999650917215911,5030.5,34041393.5,6005,static,EMB3012,embryo defective 3012,NA
AT5G28310,2,0.038297840370178145,6768,0.0013807889690685467,0.9999650917215911,5030.5,34046424,6006,static,NA,NA,NA
AT5G20230,3,0.038293178745077,6769,0.0131590970296354,0.9999650917215911,5030.5,34051454.5,6007,static,ATBCB,blue-copper-binding protein,"BCB--BLUE COPPER BINDING PROTEIN,   BCB--blue-copper-binding protein,   SAG14--SENESCENCE ASSOCIATED GENE 14"
AT2G16870,3,0.03818501103211072,6771,2.1918685680327867e-4,0.9999650917215911,5030.5,34061515.5,6008,static,NA,NA,NA
AT5G55970,1,0.038157563274073505,6772,-0.00751628854953501,0.9999650917215911,5030.5,34066546,6009,static,NA,NA,NA
AT3G02450,1,0.03815463381913051,6773,-9.666970576164486e-4,0.9999650917215911,5030.5,34071576.5,6010,static,FtsHi3,FtsH (filamentation-temperature-sensitive protein H) inactive 3,NA
AT2G28760,1,0.038130851072328255,6775,0.0017999538707083877,0.9999650917215911,5030.5,34081637.5,6011,static,UXS6,UDP-XYL synthase 6,NA
AT1G70550,1,0.03812219295575024,6776,-0.0019570188656769473,0.9999650917215911,5030.5,34086668,6012,static,NA,NA,NA
AT3G06510,1,0.03812098593837063,6777,-4.887190548181657e-4,0.9999650917215911,5030.5,34091698.5,6013,static,ATSFR2,SENSITIVE TO FREEZING 2,SFR2--SENSITIVE TO FREEZING 2
AT5G47580,2,0.03810548468784383,6778,4.988998432632352e-4,0.9999650917215911,5030.5,34096729,6014,static,ASG7,ALTERED SEED GERMINATION 7,NA
AT3G07380,3,0.03806364288383485,6779,0.021029963698866196,0.9999650917215911,5030.5,34101759.5,6015,static,NA,NA,NA
AT2G22670,1,0.0380219602766856,6782,-0.003870873507815892,0.9999650917215911,5030.5,34116851,6016,static,IAA8,indoleacetic acid-induced protein 8,NA
AT1G49480,3,0.037942006572269454,6784,-0.0010423381323057008,0.9999650917215911,5030.5,34126912,6017,static,RTV1,related to vernalization1 1,NA
AT2G32179,1,0.03793745073440317,6785,3.6550314852085673e-4,0.9999650917215911,5030.5,34131942.5,6018,static,NA,NA,NA
AT5G03290,2,0.037886707928771905,6787,-2.3687502738765025e-4,0.9999650917215911,5030.5,34142003.5,6019,static,IDH-V,isocitrate dehydrogenase V,NA
AT1G08213,1,0.03784646784635135,6788,0.057695226763610406,0.9999650917215911,5030.5,34147034,6020,static,NA,NA,NA
AT5G01975,1,0.40807296198353954,2933,0.0015558206432089248,NA,11644,34151852,6021,static,NA,NA,NA
AT1G68650,4,0.03784275585312945,6789,1.7794080607087267e-4,0.9999650917215911,5030.5,34152064.5,6022,static,NA,NA,NA
AT1G22290,3,0.03783122939866118,6790,-0.0016946294679854033,0.9999650917215911,5030.5,34157095,6023,static,NA,NA,NA
AT1G22200,3,0.037815612288446925,6791,-1.698485330493984e-4,0.9999650917215911,5030.5,34162125.5,6024,static,NA,NA,NA
AT3G30170,6,0.40799732041440606,2934,0.003405396208766917,NA,11644,34163496,6025,static,NA,NA,NA
AT1G80950,1,0.03780335073218126,6792,-7.451272107890749e-4,0.9999650917215911,5030.5,34167156,6026,static,AtLPEAT1,NA,LPEAT1--LYSOPHOSPHATIDYLETHANOLAMINE ACYLTRANSFERASE1
AT5G19020,2,0.03777746493770023,6794,-4.285803133873225e-4,0.9999650917215911,5030.5,34177217,6027,static,MEF18,mitochondrial editing factor  18,NA
AT2G38520,2,0.4077324521353386,2936,0.015565829404396653,NA,11644,34186784,6028,static,NA,NA,NA
AT5G64540,3,0.03772390780591292,6797,0.010861312189580218,0.9999650917215911,5030.5,34192308.5,6029,static,NA,NA,NA
AT5G47350,1,0.03770615499545749,6798,-8.77478319479344e-4,0.9999650917215911,5030.5,34197339,6030,static,NA,NA,NA
AT5G03105,2,0.4071923883443116,2937,0,NA,11644,34198428,6031,static,NA,NA,NA
AT4G30170,2,0.03761037806312067,6800,0.0023358263840276656,0.9999650917215911,5030.5,34207400,6032,static,NA,NA,NA
AT1G28400,1,0.03758231362762708,6801,-0.002597993722667267,0.9999650917215911,5030.5,34212430.5,6033,static,NA,NA,NA
AT1G51802,1,0.037576760614199074,6802,-0.0032227993875013363,0.9999650917215911,5030.5,34217461,6034,static,NA,NA,NA
AT1G04563,2,0.037553557186942685,6803,-0.0077866796900125405,0.9999650917215911,5030.5,34222491.5,6035,static,NA,NA,NA
AT1G54100,1,0.03754880649146791,6804,-0.0016587105047399743,0.9999650917215911,5030.5,34227522,6036,static,ALDH7B4,aldehyde dehydrogenase 7B4,NA
AT3G13590,1,0.037530911609418106,6805,9.151280447223131e-4,0.9999650917215911,5030.5,34232552.5,6037,static,NA,NA,NA
AT3G25790,2,0.0375026102551771,6806,0.004839287377001463,0.9999650917215911,5030.5,34237583,6038,static,HHO1,HRS1 homologue 1,"NIGT1.3--NITRATE-INDUCIBLE, GARP-TYPE TRANSCRIPTIONAL REPRESSOR 1/HYPERSENSITIVE TO LOW Pi-ELICITED PRIMARY ROOT SHORTENING 1.3"
AT4G09560,1,0.03743791889012077,6808,8.453521093994143e-5,0.9999650917215911,5030.5,34247644,6039,static,RMR4,NA,NA
AT2G44930,2,0.037361543649144666,6812,0.008425431707114316,0.9999650917215911,5030.5,34267766,6040,static,NA,NA,NA
AT5G13880,1,0.037355427785332025,6813,-0.005646347931228174,0.9999650917215911,5030.5,34272796.5,6041,static,NA,NA,NA
AT2G33310,3,0.037352868248230656,6814,-7.897761654519981e-5,0.9999650917215911,5030.5,34277827,6042,static,IAA13,auxin-induced protein 13,NA
AT5G62150,1,0.03734670340319,6815,0.002892862185517894,0.9999650917215911,5030.5,34282857.5,6043,static,NA,NA,NA
AT1G13560,1,0.03732672464146381,6817,-5.725335679602714e-4,0.9999650917215911,5030.5,34292918.5,6044,static,AAPT1,aminoalcoholphosphotransferase 1,ATAAPT1--NA
AT2G25170,2,0.03731727017110539,6818,1.784173700477225e-4,0.9999650917215911,5030.5,34297949,6045,static,CHD3,NA,"CHR6--NA,   CKH2--CYTOKININ-HYPERSENSITIVE 2,   EPP1--ENHANCED PHOTOMORPHOGENIC 1,   GYM--GYMNOS,   HRB2--hypersensitive to red and blue 2,   PKL--PICKLE,   SSL2--SUPPRESSOR OF SLR 2"
AT4G13210,1,0.037276828112877185,6820,-0.008113008635361301,0.9999650917215911,5030.5,34308010,6046,static,NA,NA,NA
AT2G18330,2,0.03727165632929455,6821,3.7893416492099964e-4,0.9999650917215911,5030.5,34313040.5,6047,static,NA,NA,NA
AT3G16230,1,0.03723157581005825,6822,1.5322040576662765e-4,0.9999650917215911,5030.5,34318071,6048,static,NA,NA,NA
AT4G27880,1,0.03715483757387147,6827,-8.831225169797507e-4,0.9999650917215911,5030.5,34343223.5,6049,static,SINAT4,NA,NA
AT3G06040,1,0.03710616104784795,6828,5.976250551484562e-4,0.9999650917215911,5030.5,34348254,6050,static,NA,NA,NA
AT2G23970,2,0.03709428244672385,6829,-0.0034262162368384184,0.9999650917215911,5030.5,34353284.5,6051,static,NA,NA,NA
AT4G04010,1,0.4014291992998154,2951,0.0023029992825884197,NA,11644,34361444,6052,static,NA,NA,NA
AT2G46850,2,0.03709185525245843,6832,-8.598051195802968e-4,0.9999650917215911,5030.5,34368376,6053,static,NA,NA,NA
AT3G24790,3,0.037044022280125745,6835,0.0068684910304250635,0.9999650917215911,5030.5,34383467.5,6054,static,NA,NA,NA
AT4G40030,1,0.0370133293314282,6836,2.5020083302617154e-4,0.9999650917215911,5030.5,34388498,6055,static,H3.3,histone 3.3,HTR4--NA
AT4G30400,2,0.037002566260500386,6837,-0.00237792595484635,0.9999650917215911,5030.5,34393528.5,6056,static,NA,NA,NA
AT2G31740,1,0.03696473465772017,6838,6.835330701039242e-4,0.9999650917215911,5030.5,34398559,6057,static,NA,NA,NA
AT1G17480,4,0.03695409955219164,6839,0.00869925870275044,0.9999650917215911,5030.5,34403589.5,6058,static,IQD7,IQ-domain 7,NA
AT5G66810,1,0.0369323958255328,6841,2.2564006809667824e-4,0.9999650917215911,5030.5,34413650.5,6059,static,NA,NA,NA
AT1G78110,1,0.036900681335438786,6843,-6.334876238954275e-4,0.9999650917215911,5030.5,34423711.5,6060,static,NA,NA,NA
AT1G07587,1,0.03688904141324313,6844,0.0019412346335760688,0.9999650917215911,5030.5,34428742,6061,static,NA,NA,NA
AT3G48380,1,0.03688579055699427,6845,-9.794128078103373e-4,0.9999650917215911,5030.5,34433772.5,6062,static,NA,NA,NA
AT3G61370,2,0.036861724404166976,6846,-3.438805130840832e-4,0.9999650917215911,5030.5,34438803,6063,static,NA,NA,NA
AT1G32590,1,0.40057028697585123,2958,-0.010157842864089377,NA,11644,34442952,6064,static,NA,NA,NA
AT4G27340,1,0.03685412067504941,6847,-2.1148652219724626e-4,0.9999650917215911,5030.5,34443833.5,6065,static,AtTRM5b,NA,TRM5b--tRNA methyltransferase 5b
AT3G52960,1,0.036817321752148933,6848,-4.8253891737538974e-5,0.9999650917215911,5030.5,34448864,6066,static,PrxIIE,peroxiredoxin-II-E,NA
AT5G39560,2,0.036811236206324,6849,0.01372871459517947,0.9999650917215911,5030.5,34453894.5,6067,static,NA,NA,NA
AT1G10010,1,0.03680842427365223,6850,2.4310489577750361e-4,0.9999650917215911,5030.5,34458925,6068,static,AAP8,amino acid permease 8,ATAAP8--NA
AT5G03340,1,0.0368061977878951,6851,-0.0012146243828218724,0.9999650917215911,5030.5,34463955.5,6069,static,AtCDC48C,cell division cycle 48C,NA
AT3G44750,1,0.036788094912074486,6852,1.8209641168012423e-4,0.9999650917215911,5030.5,34468986,6070,static,ATHD2A,NA,"HD2A--HISTONE DEACETYLASE 2A,   HDA3--histone deacetylase 3,   HDT1--NA"
AT1G28680,1,0.036654192415259836,6854,-0.004690508450888215,0.9999650917215911,5030.5,34479047,6071,static,NA,NA,NA
AT5G44150,2,0.03662090879767056,6855,2.53898845197524e-4,0.9999650917215911,5030.5,34484077.5,6072,static,NA,NA,NA
AT4G06330,1,0.03659456616621771,6856,0.0032753348296389027,0.9999650917215911,5030.5,34489108,6073,static,NA,NA,NA
AT5G14140,2,0.03657393939812075,6857,0.0023184475695787426,0.9999650917215911,5030.5,34494138.5,6074,static,NA,NA,NA
AT1G68600,3,0.036567647794536466,6858,-0.006727934805818444,0.9999650917215911,5030.5,34499169,6075,static,NA,NA,NA
AT4G19710,2,0.036567202621596157,6859,4.01626042529294e-4,0.9999650917215911,5030.5,34504199.5,6076,static,AK-HSDH,ASPARTATE KINASE-HOMOSERINE DEHYDROGENASE,AK-HSDH II--aspartate kinase-homoserine dehydrogenase ii
AT1G14310,1,0.03654172923953919,6860,6.835548163291356e-4,0.9999650917215911,5030.5,34509230,6077,static,NA,NA,NA
AT3G04350,1,0.0365087508307234,6861,0.004136213793519068,0.9999650917215911,5030.5,34514260.5,6078,static,NA,NA,NA
AT3G23320,1,0.036477491869577015,6863,0.03636589222766804,0.9999650917215911,5030.5,34524321.5,6079,static,NA,NA,NA
AT2G22270,3,0.03637571996759232,6865,-5.451782188722279e-5,0.9999650917215911,5030.5,34534382.5,6080,static,NA,NA,NA
AT5G05670,4,0.0363737633589096,6866,8.43510719402761e-4,0.9999650917215911,5030.5,34539413,6081,static,NA,NA,NA
AT3G23830,3,0.03633284255772895,6867,7.699777098757026e-4,0.9999650917215911,5030.5,34544443.5,6082,static,AtGRP4,NA,"GR-RBP4--NA,   GRP4--glycine-rich RNA-binding protein 4,   RBGA4--RNA-binding glycine-rich protein A4"
AT5G50890,1,0.03626119776593847,6868,-0.0016584529353999252,0.9999650917215911,5030.5,34549474,6083,static,NA,NA,NA
AT5G51465,2,0.03623929509961603,6869,7.456450158684924e-4,0.9999650917215911,5030.5,34554504.5,6084,static,NA,NA,NA
AT5G16450,1,0.03623373502596077,6870,7.21253666052196e-4,0.9999650917215911,5030.5,34559535,6085,static,NA,NA,NA
AT5G11080,1,0.03622808900813785,6871,7.000912438142902e-4,0.9999650917215911,5030.5,34564565.5,6086,static,NA,NA,NA
AT1G01460,1,0.036216140714625866,6872,-0.007302482147958733,0.9999650917215911,5030.5,34569596,6087,static,ATPIPK11,NA,PIPK11--NA
AT3G18240,1,0.03621367422824668,6873,5.069566316267668e-4,0.9999650917215911,5030.5,34574626.5,6088,static,NA,NA,NA
AT1G34360,3,0.036156368232758,6874,-2.974781128377485e-4,0.9999650917215911,5030.5,34579657,6089,static,AtIF3-1,Initiation factor 3-1,AtINFC-1--NA
AT5G09445,6,0.3985502405741276,2970,0,NA,11644,34582680,6090,static,NA,NA,NA
AT3G60630,1,0.036144126595259285,6875,-0.004555146646206444,0.9999650917215911,5030.5,34584687.5,6091,static,ATHAM2,ARABIDOPSIS THALIANA HAIRY MERISTEM 2,"HAM2--HAIRY MERISTEM 2,   LOM2--LOST MERISTEMS 2"
AT3G26782,1,0.036134349713729676,6876,-0.001972157754543338,0.9999650917215911,5030.5,34589718,6092,static,NA,NA,NA
AT5G06085,2,0.3979606239612802,2971,0,NA,11644,34594324,6093,static,NA,NA,NA
AT1G48450,2,0.03609418935313745,6877,2.3210534415734986e-4,0.9999650917215911,5030.5,34594748.5,6094,static,NA,NA,NA
AT5G13730,1,0.03608651951907536,6878,-0.003374860483006932,0.9999650917215911,5030.5,34599779,6095,static,SIG4,sigma factor 4,SIGD--NA
AT1G19860,2,0.03602735258612695,6879,0.0011959628034935673,0.9999650917215911,5030.5,34604809.5,6096,static,NA,NA,NA
AT5G02780,2,0.03599250250058112,6881,-0.0033435916638995425,0.9999650917215911,5030.5,34614870.5,6097,static,GSTL1,glutathione transferase lambda 1,NA
AT3G02010,2,0.39780455568484935,2973,0,NA,11644,34617612,6098,static,NA,NA,NA
AT5G28320,2,0.03593184561550025,6884,6.773343769852727e-4,0.9999650917215911,5030.5,34629962,6099,static,NA,NA,NA
AT5G54780,3,0.03590490605943827,6886,-3.00458717051726e-4,0.9999650917215911,5030.5,34640023,6100,static,NA,NA,NA
AT4G08874,1,0.035893413824657494,6887,-0.004462954904858675,0.9999650917215911,5030.5,34645053.5,6101,static,NA,NA,NA
